X1,X2,color
0.0,0.0,red
-0.0004572182569639057,0.0019511534008938552,red
0.001194299573274617,0.0038259431572566713,red
-0.00023129931312317775,0.006007573035980142,red
-0.0008963468894891693,0.007965759995558201,red
0.002162341162767048,0.0097839401011976,red
0.0026241662977410807,0.01173420145818826,red
-0.000997848644698066,0.013992521444328464,red
0.0010776242464354867,0.015995805893921806,red
-0.006629484652672617,0.016773485971436006,red
0.006116595496266257,0.01908381702823448,red
0.006230971191254931,0.021145137066015063,red
0.006804150516470547,0.023065438782459882,red
-0.007699982149881398,0.02488819817860903,red
0.0012735615385810262,0.02802719169232476,red
0.0036183835239673584,0.029841550387767306,red
0.006663611778269453,0.0313640654080211,red
0.006570878743635661,0.03342845287507544,red
0.014329722478990519,0.03310375578769036,red
-0.005956304758371938,0.037607390336863215,red
0.0047897828188606115,0.03979292942064527,red
0.0015627646514856535,0.042055142268615925,red
0.009407691910768458,0.04307275968659675,red
0.013403327333330096,0.04410034326711407,red
0.02118030754544266,0.04318145775901072,red
0.005327570571124001,0.049816132648070686,red
0.017549255919775613,0.049059883320357184,red
-0.007923825080103239,0.05352487348556527,red
0.010477540632498948,0.05512533786651848,red
0.02497770102493977,0.05247485995623513,red
0.009632428614994104,0.059343572815139266,red
0.01930525953330825,0.059048532629252276,red
0.028815523819478876,0.05728960525618512,red
0.030169330747020037,0.05884970598072883,red
0.029347540115793932,0.061492060670387975,red
0.01777011697708121,0.06785191154133974,red
0.02224992706622522,0.06862753907762811,red
0.01705097228050177,0.07216116844924764,red
0.034688078349214814,0.06779314653955755,red
0.05556353646738738,0.05496455783878555,red
0.02642094241357796,0.07568098048579729,red
0.017559097666894626,0.08026615097805344,red
0.028378442361835263,0.07923997039041489,red
-0.006053455180171557,0.08595945945413312,red
0.034521261403560426,0.08113785606938391,red
0.016259398833469794,0.08870247690692587,red
0.03086207018018044,0.08686478264360284,red
0.034972374093105316,0.08745503625150741,red
0.04911333948103778,0.08270945999504159,red
0.04145570639779297,0.08901660498557644,red
0.05398724554371874,0.08441266279062723,red
0.012200170596590437,0.10147362721011018,red
0.014174021310406884,0.10323996928937693,red
0.041817086330418966,0.09763406415430698,red
0.03437157864035477,0.10261282046583298,red
0.04413272290633617,0.10099924928950152,red
0.05573306134539497,0.09740714965280717,red
0.0496660238697938,0.10286606069000236,red
0.06351114409000587,0.09734639428376164,red
0.08332773741234473,0.08388296437551503,red
0.03393510662278505,0.11535242433713727,red
0.05589720969972723,0.10871622249354647,red
0.06585035409600458,0.10536327572117264,red
0.056423739643846824,0.11294271391244555,red
0.0845497612564279,0.0964420603527471,red
0.0053328543164566635,0.1301513119680117,red
0.10643396276949092,0.07852208107372023,red
0.04077405474744103,0.12792777848256653,red
0.07552965078786675,0.11342609222404755,red
0.08844939351672873,0.10628786349088994,red
0.055148753580584665,0.1289854674266823,red
0.08741121313930607,0.11226833227753852,red
0.09492452698932956,0.10866704961977623,red
0.09310621983404943,0.11283949797847845,red
0.058831496778012964,0.13612764060815566,red
0.12669813536307384,0.08085699238361853,red
0.0927307615649518,0.12082094126750055,red
0.05819542760373226,0.142914105527875,red
0.10673690083936596,0.11419663222665948,red
0.09469436155780364,0.12687448229651968,red
0.1074091456616748,0.11902093702152595,red
-0.010285256730919741,0.16199847302950618,red
0.13089288143546735,0.09935271110719393,red
0.10662643255356033,0.1276611116859901,red
0.10924836599344016,0.12807041079497908,red
0.0955259064710935,0.1410345664012672,red
0.12866289873662534,0.1146671288807272,red
0.13596065909539734,0.10914287636673793,red
0.1214392058397386,0.12787805124699714,red
0.14928910799356224,0.09759036560498847,red
0.12126986272919088,0.13350509440857092,red
0.11028711482685798,0.14523652038585794,red
0.09350738605884078,0.15889682221665072,red
0.10958164788780836,0.15075364907039138,red
0.14950984834402284,0.11459758509667478,red
0.1290914902780332,0.13992934465612067,red
0.1240238580453614,0.14707135066405094,red
0.15022012851245728,0.12337305147020936,red
0.10627289181868044,0.16515507466889326,red
0.12647212835752727,0.1528597018654328,red
0.15185189480471686,0.13077263982739235,red
0.16139169065682854,0.12214920852764755,red
0.16242388700122118,0.12410256104715894,red
0.15944627164420286,0.13108448059216662,red
0.16713647582890193,0.12451094330785675,red
0.18888165077601876,0.09273970355172904,red
0.13578535923962234,0.16336050007874875,red
0.1483624826891098,0.15481701699576855,red
0.19392079564722334,0.09611404883928933,red
0.1264792571788945,0.17809454038811556,red
0.1919633259738075,0.10837095475151554,red
0.11582056413252692,0.18991399609576806,red
0.1622001774927831,0.15513996952096318,red
0.1970633665605824,0.11156589133932217,red
0.17506341923128724,0.14678338026734253,red
0.17841678175758507,0.14587559248999954,red
0.20346925455558548,0.1124286710109064,red
0.1273501793407209,0.19686953713174932,red
0.19307791722794315,0.13652974773893756,red
0.2047983793627509,0.12218380152680294,red
0.19019037588119095,0.14716899799207156,red
0.1815966646617784,0.16069104527154582,red
0.182281915796906,0.16293607186665576,red
0.2166041357791754,0.11764965149426268,red
0.15105585855914236,0.19731417489886666,red
0.22101934683678834,0.11790335164384205,red
0.1999958803818972,0.1541441789867214,red
0.20823336705960127,0.14633422396933346,red
0.2356682910208606,0.10128864270842236,red
0.2380089384225178,0.10090987134256016,red
0.2309844095133739,0.12048823980114814,red
0.2315787574818679,0.12365549325956747,red
0.24854080896158784,0.09057090519907916,red
0.26442155865931594,0.033483050309731865,red
0.250488406548525,0.09678697421093706,red
0.2101887129154651,0.17033256324492455,red
0.16991391363011474,0.21309642919654675,red
0.2735214159102439,0.023732727590984725,red
0.1903514349200693,0.20061892178857746,red
0.2721739317290096,0.05929095019021055,red
0.2689208915675553,0.07997560499051108,red
0.24570562441233226,0.13954138802266206,red
0.2725227419142288,0.08192038573524069,red
0.23739368754683265,0.16052540387411648,red
0.28385650025889986,0.05198327855790416,red
0.2531280609589455,0.14270107446374936,red
0.28273074856111324,0.07529545618002505,red
0.2889716115017957,0.05725549537763806,red
0.27215708472575023,0.1178899462902538,red
0.2972008756116305,-0.028843093324564563,red
0.2897777047277137,0.07993725495634207,red
0.2965095717349171,0.06043167417354822,red
0.27465918759561797,0.13171600747835532,red
0.28742200340708834,0.10677201221910433,red
0.3079701537067749,0.019974529708625482,red
0.2741767891172442,0.1459885084253712,red
0.22980293310916386,0.21195555945820202,red
0.2923039756822995,0.11640427876714975,red
0.2806167510787314,0.14666582590848146,red
0.31028938211167995,0.07245834721292818,red
0.3154105867932845,0.057680099026680275,red
0.2934103911264717,0.13420255553905658,red
0.3064695676877707,0.10711475697083582,red
0.29449921206345697,0.14132443813918927,red
0.29899791814657206,0.1364400066085137,red
0.3238746463835224,0.06664925898673818,red
0.3304916137943196,0.037967294289078114,red
0.328338235419547,0.0647886518791375,red
0.3364832369568433,0.011312542630647472,red
0.3386196543405222,0.006251422820025853,red
0.3322762089610152,0.07520845608683893,red
0.32633243829672953,0.104596381560448,red
0.320143095159622,0.12774649290629808,red
0.3148663743602622,0.14510503344038592,red
0.3448818217096397,0.051443193789654285,red
0.34280598210400604,0.07399684157807976,red
0.3404151666766305,-0.09229637652359933,red
0.3518300211390393,0.04510441261633407,red
0.32485771196394875,0.1473497060576076,red
0.3547603750363865,-0.05313449335006516,red
0.3061046748059719,0.1908399523672208,red
0.3355705965291628,0.13770304091405736,red
0.3644497576401831,0.014281188973926887,red
0.3646434256445375,0.0390974155610176,red
0.3641076860712113,-0.05824876287352556,red
0.3446039017013507,0.1367384295799252,red
0.3539497529995748,0.11687075510548114,red
0.3679934925391969,0.07083767675505051,red
0.3727076583853462,0.05506547401304539,red
0.3569583971968037,0.12664105914921558,red
0.38075496027935707,0.0022355435681391507,red
0.37797900980976695,0.060343350192859614,red
0.3644619938545432,0.12334931389346172,red
0.3788301770982565,0.07798380377696333,red
0.380622350784969,-0.07921245760866429,red
0.3890570954046843,0.03667160474628268,red
0.3925859694757749,0.012520442018419828,red
0.3879660410177793,-0.07308325956736933,red
0.3957060951602685,-0.029357061768847625,red
0.39192542019753945,0.07371558134216215,red
0.4006027442573055,0.012624041601114121,red
0.4013997595204705,0.03362429908854199,red
0.4035200311210057,-0.0322864106413714,red
0.4061334936913655,0.02351409411430093,red
0.39334508873371016,-0.11140691216108102,red
0.4093101456047529,0.035208341308507037,red
0.4127025740951789,0.01007986649879569,red
0.4126354919273228,-0.042609823425038565,red
0.3699811409654684,-0.1920006811278542,red
0.4045283871559383,-0.10854391866058116,red
0.4111356080485638,-0.08986230718985375,red
0.4228186798776968,-0.0047794003233364865,red
0.4008972641927063,-0.1406365906940725,red
0.3620670604764967,-0.2260785952975069,red
0.3886249239911057,-0.1813549242162598,red
0.40388629837096907,-0.15005893082327396,red
0.4121660256423384,-0.13225698008473166,red
0.4346246036947875,-0.014599458128492475,red
0.4216519477369597,-0.11431669265660385,red
0.4162506064197919,-0.13910110329378372,red
0.4367265654479546,-0.06038738645411499,red
0.36907933955028976,-0.24480246680218845,red
0.4261850172276408,-0.12764500400264914,red
0.4124931553174733,-0.17194026343325847,red
0.4326265476029247,-0.11976435695062712,red
0.4433798878243881,0.08201653229119114,red
0.4468841296783405,-0.07360875521120981,red
0.4427825280086214,-0.10433876026930416,red
0.4048286079986053,-0.21185854726335315,red
0.43643721035029975,-0.14187368085348914,red
0.44072518904274205,-0.13494537313819996,red
0.43631673552352296,-0.15468694346136858,red
0.4496005747314104,-0.1184022705015513,red
0.4617709655120785,-0.06924458280940825,red
0.4682177984164799,-0.025977385556607988,red
0.4402763589043579,-0.16716155561741916,red
0.42846057243761376,-0.20024823200564312,red
0.3019657024434019,-0.36659803854837003,red
0.43610515621285534,-0.19312514829809888,red
0.4251131309662136,-0.22063433780332928,red
0.4597784204326129,-0.14116719270343145,red
0.4325129651499259,-0.21491539339520935,red
0.4155393468783261,-0.25004578337358885,red
0.4802173974087583,-0.08083858704339036,red
0.4861968718040117,-0.0520772811857412,red
0.39847944075155817,-0.2868404159123669,red
0.3961460672673052,-0.29343391406261704,red
0.43734134813426057,-0.23183534129383565,red
0.4826342895179437,-0.11860508701463973,red
0.4416342891207201,-0.2322889465231873,red
0.34689896356565786,-0.36147491904296825,red
0.5005543195337272,-0.04960263428956272,red
0.4979146792328389,-0.0843569353719139,red
0.44910484499927816,-0.2353041921510504,red
0.4547364598261636,-0.2287227866905933,red
0.4987615861785433,-0.11126728942830197,red
0.4880149619754937,-0.15823124541533315,red
0.4250411939474049,-0.2908538228650658,red
0.4769154229301746,-0.19968952647767088,red
0.4879839323886831,-0.17683949283562952,red
0.3557507615200741,-0.38069180336903946,red
0.4424633577375421,-0.27893259330698345,red
0.43569841683829696,-0.2929923160853413,red
0.39944882066840587,-0.343841057255295,red
0.4350760962604174,-0.3010170772800779,red
0.3817131785259832,-0.3692181322076652,red
0.4294397045379541,-0.3158180513109076,red
0.3120153892492758,-0.43467971184710497,red
0.4762952802395094,-0.2481762413892155,red
0.4248571020718761,-0.3318157642917326,red
0.4471102264995344,-0.3047332504242343,red
0.4843207216368963,-0.24571534177808602,red
0.4658875166606932,-0.2829701866724057,red
0.4870143600122431,-0.2492570241687964,red
0.4334215516026204,-0.33712696108170764,red
0.3717973828786814,-0.40679275532981335,red
0.4415445808087179,-0.3331138925073774,red
0.4022108935090537,-0.3825882303215469,red
0.4157358092920677,-0.3708638569898823,red
0.4581013896802666,-0.32055626515422464,red
0.4707075311268699,-0.30543836268680324,red
0.4625884009371034,-0.3211279302377637,red
0.552688472429168,-0.11793075850045905,red
0.3035806046275943,-0.4790408072837076,red
0.42849117524799696,-0.3745846907875845,red
0.4522866917743199,-0.34876963409490763,red
0.5113441623679871,-0.2588895909771334,red
0.26732314245760475,-0.5092506316031867,red
0.4534880884670419,-0.3570093130073026,red
0.4335439387021357,-0.3840104281658477,red
0.39173879216628144,-0.4292905383349132,red
0.3503060821081194,-0.4662280776534061,red
0.4717533642560384,-0.3462269355874144,red
0.32249967975992216,-0.4906808253059797,red
0.41372962004719216,-0.4194745969842989,red
0.28768639137136365,-0.5164621269627013,red
0.4167349015185925,-0.4221398994021313,red
0.4406661026196607,-0.40008121094728427,red
0.5219796689984239,-0.2901350774030837,red
0.4334371399726489,-0.41372812862112174,red
0.3548622593718047,-0.4853010492698395,red
0.3338665520279428,-0.50238541172188,red
0.4188074473872148,-0.4368981294402308,red
0.11180044911400283,-0.5968333286529068,red
0.5294013804801739,-0.3014652254781276,red
0.40100023739991797,-0.4612934930629836,red
